Feature,rank_mi,rank_RFE,rank_embed,value_min,value_med,value_mean,value_harmo
D26068,1121,679,231,231,679.0,677.0,448.17464924436626
H62466,1122,345,899,345,899.0,788.6666666666666,611.9747081198859
X17042__,1123,677,230,230,677.0,676.6666666666666,446.73417805600235
M69181,1124,1253,656,656,1124.0,1011.0,933.9525690740659
T95612,1125,197,881,197,881.0,734.3333333333334,422.5289744623666
M14603,1126,1263,651,651,1126.0,1013.3333333333334,932.8464329508826
Z33642,1127,1251,657,657,1127.0,1011.6666666666666,934.9458526496835
L13977,1128,691,237,237,691.0,685.3333333333334,457.79775325450976
X53179,1129,17,869,17,869.0,671.6666666666666,49.29344663948291
L27841,1130,195,943,195,943.0,756.0,424.1118160325209
L07032,1131,993,532,532,993.0,885.3333333333334,795.5614267053875
D31887_,1132,695,239,239,695.0,688.6666666666666,461.0886117543586
H74007,1133,329,906,329,906.0,789.3333333333334,596.9105141077539
T78323,1134,1267,649,649,1134.0,1016.6666666666666,934.0172111970944
U27328,1135,12,868,12,868.0,671.6666666666666,35.14260574544994
M80359,1136,1269,648,648,1136.0,1017.6666666666666,934.138958888329
X51985,1137,328,908,328,908.0,791.0,596.4677715957904
R49542,1138,699,241,241,699.0,692.6666666666666,464.48778892228023
U25435,1139,1277,644,644,1139.0,1020.0,933.4617531782249
R78950,1140,703,243,243,703.0,695.3333333333334,467.6616325226993
D37931,1141,1279,643,643,1141.0,1021.0,933.5629981305956
R73606,1142,959,611,611,959.0,904.0,843.8650454056494
X07384,1143,64,783,64,783.0,663.3333333333334,168.75709979935831
H70868,1144,325,909,325,909.0,792.6666666666666,593.923102111684
R78595,1145,1207,735,735,1145.0,1029.0,979.6215604993677
L40380,1146,1215,731,731,1146.0,1030.6666666666667,979.2290271466876
H09781,1147,176,795,176,795.0,706.0,384.0482045727021
H20503,1148,1209,734,734,1148.0,1030.3333333333333,980.1974566785441
M13560,1149,653,156,156,653.0,652.6666666666666,340.4459297911885
X06272,1150,365,890,365,890.0,801.6666666666666,633.8626208924835
D21094,1151,366,889,366,889.0,802.0,634.7984365032863
U30872,1152,181,796,181,796.0,709.6666666666666,392.1979363253989
R85479,1153,675,229,229,675.0,685.6666666666666,446.72130702397135
L19760,1154,55,871,55,871.0,693.3333333333334,148.54077307034697
M25108,1155,1201,738,738,1155.0,1031.3333333333333,982.4939609064063
H89481,1156,643,153,153,643.0,650.6666666666666,334.96313110239504
R42029,1157,1197,740,740,1157.0,1031.3333333333333,983.2592010781322
U12387,1158,363,888,363,888.0,803.0,632.3104412078586
D90086,1159,179,797,179,797.0,711.6666666666666,389.4025349983161
X76057,1160,1219,729,729,1160.0,1036.0,982.2682176683454
D26067,1161,655,157,157,655.0,657.6666666666666,342.5646610881942
X85750,1162,1223,727,727,1162.0,1037.3333333333333,982.3946674205972
H74178,1163,1225,725,725,1163.0,1037.6666666666667,981.841784234666
H47628,1164,360,892,360,892.0,805.3333333333334,630.5222531105774
H71627,1165,355,894,355,894.0,804.6666666666666,625.8032785035444
U31248_,1166,1227,693,693,1166.0,1028.6666666666667,962.8870276795539
M35878,1167,663,161,161,663.0,663.6666666666666,349.79818711266245
T48692,1168,347,895,347,895.0,803.3333333333334,617.8780289356077
X73478,1169,186,793,186,793.0,716.0,400.38382784459753
T40674,1170,957,612,612,957.0,913.0,848.987756740483
R67999,1171,1247,659,659,1171.0,1025.6666666666667,945.3742981872149
H73714,1172,349,898,349,898.0,806.3333333333334,620.8406804718726
R49719,1173,997,530,530,997.0,900.0,801.6425337162186
D29808,1174,1249,658,658,1174.0,1027.0,945.720048616965
D10523,1175,671,195,195,671.0,680.3333333333334,401.62890381793716
R99200,1176,673,227,227,673.0,692.0,445.00412245669685
H77510,1177,1285,641,641,1177.0,1034.3333333333333,941.0612725026023
U09646,1178,324,941,324,941.0,814.3333333333334,600.2382413008188
X79888,1179,372,886,372,886.0,812.3333333333334,643.0845234982409
X59842,1180,274,996,274,996.0,816.6666666666666,545.3446111326873
H02031,1181,979,570,570,979.0,910.0,828.1398668592892
H08751,1182,266,999,266,999.0,815.6666666666666,535.1005267569354
X16663,1183,271,998,271,998.0,817.3333333333334,541.7754521825268
U22431,1184,975,603,603,975.0,920.6666666666666,850.1930360460159
D14689,1185,1567,678,678,1185.0,1143.3333333333333,1014.5519885697432
U37690,1186,253,946,253,946.0,795.0,512.5732559987288
M35252,1187,279,994,279,994.0,820.0,552.2090062665757
X66365,1188,707,245,245,707.0,713.3333333333334,473.34957839764263
H42127,1189,753,205,205,753.0,715.6666666666666,425.70624782071195
R71875,1190,21,864,21,864.0,691.6666666666666,60.46340220331675
R39599,1191,751,204,204,751.0,715.3333333333334,424.1392179970851
U34074,1192,285,992,285,992.0,823.0,560.1443179249422
R51502,1193,240,952,240,952.0,795.0,495.43295026585304
Z26317,1194,747,202,202,747.0,714.3333333333334,420.95195327102806
U15212,1195,1575,674,674,1195.0,1148.0,1015.0840667305931
M27826,1196,269,1000,269,1000.0,821.6666666666666,540.1908744719386
H06877,1197,255,972,255,972.0,808.0,518.5110967802822
H14372,1198,263,1001,263,1001.0,820.6666666666666,532.2917534675829
X93510,1199,977,601,601,977.0,925.6666666666666,851.9185708771261
T53360,1200,761,209,209,761.0,723.3333333333334,432.7703660257481
X53799,1201,26,861,26,861.0,696.0,74.15533712797873
U18422,1202,763,210,210,763.0,725.0,434.50128442685076
M77698,1203,765,211,211,765.0,726.3333333333334,436.18718004586896
M32313,1204,767,212,212,767.0,727.6666666666666,437.871386395491
U20141,1205,29,860,29,860.0,698.0,82.24715718605894
M77477,1206,769,213,213,769.0,729.3333333333334,439.59823572479263
H14341,1207,260,975,260,975.0,814.0,526.2885253232959
D17390,1208,1585,669,669,1208.0,1154.0,1015.7448211129371
H18490,1209,1588,667,667,1209.0,1154.6666666666667,1014.8495642969433
L40992,1210,773,215,215,773.0,732.6666666666666,443.0483411974223
R77780,1211,1623,665,665,1211.0,1166.3333333333333,1018.4453436216497
T57079,1212,289,989,289,989.0,830.0,566.4211424183147
D13243,1213,743,200,200,743.0,718.6666666666666,418.39269176043496
R80427,1214,238,955,238,955.0,802.3333333333334,494.02848664830105
M95178,1215,308,980,308,980.0,834.3333333333334,589.3670316484177
L20859,1216,709,246,246,709.0,723.6666666666666,476.3533204461501
X63469,1217,202,968,202,968.0,795.6666666666666,440.8364049978202
M28882,1218,711,247,247,711.0,725.3333333333334,478.00607838886935
H41147,1219,321,912,321,912.0,817.3333333333334,596.1725045231067
T93317,1220,319,974,319,974.0,837.6666666666666,602.2690589704506
M34668,1221,210,967,210,967.0,799.3333333333334,453.5125628967917
R78142,1222,1287,640,640,1222.0,1049.6666666666667,950.019059460609
L47162,1223,318,976,318,976.0,839.0,601.5754370209146
T71260,1224,11,867,11,867.0,700.6666666666666,32.29992003386801
T71049,1225,991,533,533,991.0,916.3333333333334,810.4645290828829
U19261,1226,309,977,309,977.0,837.3333333333334,591.0808158937125
H24310,1227,312,978,312,978.0,839.0,594.9289425762964
T98274,1228,311,979,311,979.0,839.3333333333334,593.9163025941589
L38929,1229,38,856,38,856.0,707.6666666666666,106.01574535869045
U02082,1230,304,981,304,981.0,838.3333333333334,585.7258829428127
U03851,1231,298,986,298,986.0,838.3333333333334,578.8989966027042
R77794,1232,985,536,536,985.0,917.6666666666666,812.438238811041
H82741,1233,963,609,609,963.0,935.0,859.2325765434343
D26018,1234,965,608,608,965.0,935.6666666666666,859.2593248996559
R72644,1235,729,255,255,729.0,739.6666666666666,491.55932511856463
U14391,1236,218,960,218,960.0,804.6666666666666,465.99161226166285
U24105,1237,1429,662,662,1237.0,1109.3333333333333,993.7817359340876
T55558_,1238,967,607,607,967.0,937.3333333333334,859.7646322479936
X67235,1239,226,959,226,959.0,808.0,478.1155263453078
Z22936,1240,983,568,568,983.0,930.3333333333334,836.981411872417
U04641,1241,735,197,197,735.0,724.3333333333334,414.2222878776586
K03474,1242,1547,688,688,1242.0,1159.0,1032.6831258531442
T49204,1243,1549,687,687,1243.0,1159.6666666666667,1032.4580382363936
R55828,1244,981,569,569,981.0,931.3333333333334,837.8259990693331
L05485,1245,229,957,229,957.0,810.3333333333334,482.7064650299607
J00146,1246,1189,744,744,1189.0,1059.6666666666667,1004.1178427601185
R74066,1247,1177,750,750,1177.0,1058.0,1005.0670035995166
D21205,1248,489,832,489,832.0,856.3333333333334,741.0710382513661
X12892,1249,1057,563,563,1057.0,956.3333333333334,851.5679482415501
R62438,1250,516,591,516,591.0,785.6666666666666,677.1960305701526
L00354,1251,559,174,174,559.0,661.3333333333334,359.91092719835063
R56630,1252,557,173,173,557.0,660.6666666666666,358.23457693149015
Y00661,1253,1061,561,561,1061.0,958.3333333333334,851.517281444915
H28704,1254,54,817,54,817.0,708.3333333333334,146.05678170144463
D13639,1255,112,765,112,765.0,710.6666666666666,271.9220443136941
M23115,1256,553,171,171,553.0,660.0,354.926685439986
R80779_,1257,467,772,467,772.0,832.0,708.8496209749279
L42110,1258,648,586,586,648.0,830.6666666666666,741.7284157134724
U05875,1259,481,583,481,583.0,774.3333333333334,653.8014350626142
H01418,1260,720,582,582,720.0,854.0,769.0823282642895
T79831,1261,100,769,100,769.0,710.0,248.06895828376858
R94513,1262,60,785,60,785.0,702.3333333333334,160.14566812454532
R35665,1263,547,168,168,547.0,659.3333333333334,349.9644139702757
R85558,1264,477,596,477,596.0,779.0,657.1125929863144
D38521,1265,1063,560,560,1063.0,962.6666666666666,853.0089583235002
L25941,1266,565,177,177,565.0,669.3333333333334,365.4294736173689
X80692,1267,1064,559,559,1064.0,963.3333333333334,852.7513406613137
U37690_,1268,1065,558,558,1065.0,963.6666666666666,852.3392279866708
X15943,1269,1017,520,520,1017.0,935.3333333333334,812.0435462851708
H74265,1270,1067,557,557,1067.0,964.6666666666666,852.287052953573
M83664,1271,1013,508,508,1013.0,930.6666666666666,801.6133099381279
R15814,1272,567,178,178,567.0,672.3333333333334,367.2955407671048
R74208,1273,121,760,121,760.0,718.0,289.4133120390812
R36644,1274,1011,522,522,1011.0,935.6666666666666,813.0614854013892
L14076,1275,123,759,123,759.0,719.0,293.2001581401535
D13665,1276,569,179,179,569.0,674.6666666666666,369.1053650528875
H72850,1277,1073,554,554,1073.0,968.0,852.2470733922603
X57348,1278,571,180,180,571.0,676.3333333333334,370.85836255526755
X15149,1279,474,754,474,754.0,835.6666666666666,711.2669926680802
H62177,1280,929,626,626,929.0,945.0,868.2765554904948
R75893_,1281,899,579,579,899.0,919.6666666666666,828.7057268525366
R77220,1282,901,578,578,901.0,920.3333333333334,828.7263237859434
H06189,1283,93,771,93,771.0,715.6666666666666,233.84285659816217
X79353,1284,509,841,509,841.0,878.0,762.8708938226735
H68239,1285,493,833,493,833.0,870.3333333333334,748.6733742272103
R60168,1286,1019,519,519,1019.0,941.3333333333334,813.9474741785012
X69115,1287,459,830,459,830.0,858.6666666666666,721.0725016213926
D14695,1288,72,781,72,781.0,713.6666666666666,188.13854061318077
R22816,1289,915,599,599,915.0,934.3333333333334,847.9030284870047
D28124,1290,499,836,499,836.0,875.0,754.6459659498325
H08351,1291,59,784,59,784.0,711.3333333333334,157.90091920367996
U07139,1292,431,828,431,828.0,850.3333333333334,697.3648386485276
X58401,1293,77,778,77,778.0,716.0,199.39178545778734
R88749,1294,1027,515,515,1027.0,945.3333333333334,813.3927977900789
R42095,1295,913,572,572,913.0,926.6666666666666,829.7050395634747
D38537,1296,1033,512,512,1033.0,947.0,812.3951681721354
M77829,1297,507,840,507,840.0,881.3333333333334,762.6072706136711
X06700,1298,919,600,600,919.0,939.0,851.0102407313018
M96859,1299,78,777,78,777.0,718.0,201.64899069456504
T58731,1300,85,774,85,774.0,719.6666666666666,216.9836531387158
U27337,1301,511,842,511,842.0,884.6666666666666,766.62911963625
R41561,1302,1035,511,511,1035.0,949.3333333333334,812.7482505349604
M87434,1303,1037,510,510,1037.0,950.0,812.4435640653915
R22953,1304,1041,537,537,1041.0,960.6666666666666,835.7283096568274
R50482,1305,911,573,573,911.0,929.6666666666666,831.2139539083463
X02228,1306,415,826,415,826.0,849.0,683.9962292517172
H78386,1307,521,506,506,521.0,778.0,643.6689027750534
R47961,1308,527,846,527,846.0,893.6666666666666,780.4183062515223
R46362,1309,531,847,531,847.0,895.6666666666666,783.7361875149486
H44044,1310,537,756,537,756.0,867.6666666666666,759.8192400997809
M14539,1311,539,507,507,539.0,785.6666666666666,653.53060509711
L06111,1312,1043,538,538,1043.0,964.3333333333334,838.0581299427869
T52806,1313,1045,539,539,1045.0,965.6666666666666,839.4332166624355
M37510,1314,921,602,602,921.0,945.6666666666666,855.2025477527562
H05899,1315,407,823,407,823.0,848.3333333333334,676.8150481635271
K03474_,1316,573,181,181,573.0,690.0,373.6017489418117
D15049,1317,637,150,150,637.0,701.3333333333334,333.48796718105274
H65425,1318,406,936,406,936.0,886.6666666666666,699.2753367970171
H28050,1319,396,913,396,913.0,876.0,685.1359697411881
H92195,1320,165,802,165,802.0,762.3333333333334,371.9747013352073
L34657,1321,1137,708,708,1137.0,1055.3333333333333,983.9488020785623
Z13009,1322,401,939,401,939.0,887.3333333333334,695.2236800512472
H29546,1323,1133,710,710,1133.0,1055.3333333333333,984.6004757118948
M31679,1324,399,937,399,937.0,886.6666666666666,693.0345470981605
R75893,1325,418,934,418,934.0,892.3333333333334,711.2838778043205
T64012,1326,575,182,182,575.0,694.3333333333334,375.573512854194
H15662,1327,613,138,138,613.0,692.6666666666666,311.48515267242647
Y00062,1328,161,806,161,806.0,765.0,365.6357502641551
X12876,1329,156,807,156,807.0,764.0,357.0638257005845
U11037,1330,31,859,31,859.0,740.0,87.78580865202768
H21042,1331,1129,712,712,1129.0,1057.3333333333333,986.3395991480597
H20289,1332,999,529,529,999.0,953.3333333333334,823.6981426159241
H39830,1333,394,911,394,911.0,879.3333333333334,684.0017869915591
R67987,1334,67,873,67,873.0,758.0,178.3540734092168
R67275,1335,170,800,170,800.0,768.3333333333334,380.642230685908
H45251,1336,389,883,389,883.0,869.3333333333334,673.8998717006733
T40637,1337,621,142,142,621.0,700.0,319.13187159223077
R90908,1338,1163,723,723,1163.0,1074.6666666666667,1003.2252864400115
H04654,1339,623,143,143,623.0,701.6666666666666,321.0283378619491
U12134,1340,1165,695,695,1165.0,1066.6666666666667,985.7115601553568
T60860,1341,373,885,373,885.0,866.3333333333334,658.3826322466651
Z15115,1342,627,145,145,627.0,704.6666666666666,324.79467832775333
R42765,1343,175,798,175,798.0,772.0,389.00313124615855
L25851,1344,1167,724,724,1167.0,1078.3333333333333,1005.98186399056
R89067,1345,629,146,146,629.0,706.6666666666666,326.70362340626815
R77210,1346,945,618,618,945.0,969.6666666666666,877.3812638402743
R45442,1347,1171,753,753,1171.0,1090.3333333333333,1025.8575216553509
D17532,1348,633,148,148,633.0,709.6666666666666,330.45560292793897
R59583,1349,1173,752,752,1173.0,1091.3333333333333,1026.1349746085066
H02611,1350,1127,713,713,1127.0,1063.3333333333333,989.910589980201
Z18948,1351,943,619,619,943.0,971.0,878.1824212438182
R44057,1352,1117,718,718,1117.0,1062.3333333333333,990.8649588811933
H05695,1353,428,928,428,928.0,903.0,722.3462200898626
X73424,1354,931,625,625,931.0,970.0,879.0780410897612
H69834,1355,577,183,183,577.0,705.0,378.04370036401565
M64231,1356,579,184,184,579.0,706.3333333333334,379.7775324142717
X57019,1357,581,185,185,581.0,707.6666666666666,381.50972538399765
R45529,1358,583,186,186,583.0,709.0,383.2402900914343
T54767,1359,585,187,187,585.0,710.3333333333334,384.96923722296026
H87157,1360,136,787,136,787.0,761.0,320.55106319257266
U05291,1361,466,914,466,914.0,913.6666666666666,754.7609361382993
X51435,1362,132,789,132,789.0,761.0,313.2374428618748
R49416,1363,46,853,46,853.0,754.0,126.87597176917147
T66960,1364,379,848,379,848.0,863.6666666666666,659.2094635642751
H01482,1365,451,918,451,918.0,911.3333333333334,742.7176071525731
X02874,1366,450,920,450,920.0,912.0,742.3458270252295
X72632,1367,444,923,444,923.0,911.3333333333334,737.6073181446925
X69392,1368,377,820,377,820.0,855.0,651.7451439303496
D16227,1369,153,809,153,809.0,777.0,352.8373241807247
T56350,1370,1009,524,524,1009.0,967.6666666666666,826.5819425879617
M85169,1371,937,622,622,937.0,976.6666666666666,881.2261371669688
L38932,1372,424,931,424,931.0,909.0,720.8995564831724
T55871,1373,1007,525,525,1007.0,968.3333333333334,827.3254148476261
X69295,1374,1095,543,543,1095.0,1004.0,861.4093751680463
D10522_,1375,597,192,192,597.0,721.3333333333334,394.1845720588346
X74330,1376,105,877,105,877.0,786.0,263.37033375204476
L13385,1377,1099,541,541,1099.0,1005.6666666666666,860.9400071297399
L04751,1378,151,811,151,811.0,780.0,349.59935280578577
L04953,1379,1107,694,694,1107.0,1060.0,977.3808914776479
M55683,1380,939,621,621,939.0,980.0,882.3772414314897
M93009,1381,1109,722,722,1109.0,1070.6666666666667,996.3904864342721
H88876,1382,1113,720,720,1113.0,1071.6666666666667,996.3631129208419
X57110,1383,1001,528,528,1001.0,970.6666666666666,829.6445970410139
H08637,1384,34,858,34,858.0,758.6666666666666,95.84722956397879
H55933,1385,2000,41,41,1385.0,1142.0,117.13137959663571
H58397,1386,781,219,219,781.0,795.3333333333334,456.7516690333383
T47562_,1387,514,1837,514,1387.0,1246.0,934.3257336705465
U31215,1388,560,1824,560,1388.0,1257.3333333333333,982.1828769046599
U20659,1389,558,1826,558,1389.0,1257.6666666666667,980.4875698683967
H11650,1390,556,1827,556,1390.0,1257.6666666666667,978.6871346907316
H07899,1391,552,1830,552,1391.0,1257.6666666666667,974.991611006027
M60484,1392,548,1832,548,1392.0,1257.3333333333333,971.1692697716137
M23410,1393,544,1833,544,1393.0,1256.6666666666667,967.2227175694987
U30827,1394,542,1834,542,1394.0,1256.6666666666667,965.3643876742499
H09599,1395,532,1839,532,1395.0,1255.3333333333333,955.3169852817138
M21984,1396,654,1778,654,1396.0,1276.0,1068.4468178654831
D90188,1397,529,1840,529,1397.0,1255.3333333333333,952.4846545048359
Z49199,1398,528,1841,528,1398.0,1255.6666666666667,951.6468161095821
H01677,1399,525,1842,525,1399.0,1255.3333333333333,948.6326929428024
R98189,1400,522,1844,522,1400.0,1255.3333333333333,945.6879209388235
R53941,1401,520,1753,520,1401.0,1224.6666666666667,935.3651887081963
X55362,1402,512,1504,512,1402.0,1139.3333333333333,900.5532876590444
H23135,1403,510,1502,510,1403.0,1138.3333333333333,898.3860539403086
U05012,1404,570,1821,570,1404.0,1265.0,994.7657097922289
H29170,1405,572,1819,572,1405.0,1265.3333333333333,996.7611469825036
R42837,1406,564,1818,564,1406.0,1262.6666666666667,988.6821584640243
R59097,1407,580,1817,580,1407.0,1268.0,1004.9484608282189
X51521,1408,640,1816,640,1408.0,1288.0,1062.5531914893618
T69425,1409,628,1853,628,1409.0,1296.6666666666667,1055.6892612867757
R10707,1410,624,1855,624,1410.0,1296.3333333333333,1052.3112632739512
R09400,1411,620,1857,620,1411.0,1296.0,1048.9057885191226
H24401,1412,616,1859,616,1412.0,1295.6666666666667,1045.4726460631005
J05158,1413,612,1860,612,1413.0,1295.0,1041.9070938855464
L34774,1414,610,1862,610,1414.0,1295.3333333333333,1040.36088052672
T40645,1415,604,1865,604,1415.0,1294.6666666666667,1035.0052758655395
R49565,1416,596,1867,596,1416.0,1293.0,1027.5078659403437
R27813,1417,598,1869,598,1417.0,1294.6666666666667,1029.8652040002594
X78706,1418,592,1872,592,1418.0,1294.0,1024.381704654494
D00265,1419,586,1873,586,1419.0,1292.6666666666667,1018.6379830905369
H65182,1420,588,1874,588,1420.0,1294.0,1020.9208621577607
L36844,1421,582,1848,582,1421.0,1283.6666666666667,1012.4639826382128
M90684,1422,578,1846,578,1422.0,1282.0,1008.3862455570727
D14043,1423,500,1166,500,1166.0,1029.6666666666667,842.6081975327367
U20158,1424,506,1167,506,1167.0,1032.3333333333333,848.5531223531327
L08187,1425,504,1168,504,1168.0,1032.3333333333333,846.9681671688086
X55187,1426,413,1150,413,1150.0,996.3333333333334,751.4775936574908
R43913,1427,403,1154,403,1154.0,994.6666666666666,740.9764714070225
D00749,1428,400,1155,400,1155.0,994.3333333333334,737.8111789572569
T97890,1429,380,1228,380,1228.0,1012.3333333333334,723.6411437699495
X13810,1430,378,1229,378,1229.0,1012.3333333333334,721.4186562377379
J02902,1431,371,1231,371,1231.0,1011.0,713.1688419347998
R51531,1432,357,1238,357,1238.0,1009.0,696.5083481107524
D21260,1433,356,1239,356,1239.0,1009.3333333333334,695.4219030270447
T81460,1434,353,1240,353,1240.0,1009.0,691.7761625109016
R77824,1435,354,1241,354,1241.0,1010.0,693.2369538355634
R44895,1436,346,1243,346,1243.0,1008.3333333333334,683.2067265463616
R61332,1437,342,1246,342,1246.0,1008.3333333333334,678.3586988310572
H08678,1438,340,1247,340,1247.0,1008.3333333333334,675.9022883973385
U04241,1439,335,1249,335,1249.0,1007.6666666666666,669.5468829868585
U29656,1440,331,1251,331,1251.0,1007.3333333333334,664.4587452236326
H62245,1441,323,1194,323,1194.0,986.0,648.3040037578855
R61359,1442,408,1152,408,1152.0,1000.6666666666666,747.6603420583511
R49855,1443,430,1142,430,1142.0,1005.0,770.3687755847529
M37984,1444,496,1171,496,1171.0,1037.0,842.0767157837244
R42291,1445,433,1139,433,1139.0,1005.6666666666666,773.3008159575973
H44011,1446,490,1173,490,1173.0,1036.3333333333333,836.8447857134225
M94250,1447,484,1176,484,1176.0,1035.6666666666667,831.5914168128476
L19267,1448,480,1177,480,1177.0,1035.0,827.9153768719453
U04343,1449,479,1178,479,1178.0,1035.3333333333333,827.1959457112458
H23975,1450,473,1181,473,1181.0,1034.6666666666667,821.79169627243
U20428,1451,468,1185,468,1185.0,1034.6666666666667,817.480152098671
R53769,1452,463,1187,463,1187.0,1034.0,812.7895290965753
U11292,1453,461,1188,461,1188.0,1034.0,810.9906568852093
H39654,1454,460,1189,460,1189.0,1034.3333333333333,810.2165397784272
T70046,1455,457,1190,457,1190.0,1034.0,807.3620296474917
M74491,1456,455,1163,455,1163.0,1024.6666666666667,801.1834842128505
R59902,1457,448,1160,448,1160.0,1021.6666666666666,793.5345721416255
T88712,1458,446,1132,446,1132.0,1012.0,787.1090948233459
L33075,1459,438,1136,438,1136.0,1011.0,779.4662255362675
M12959,1460,434,1138,434,1138.0,1010.6666666666666,775.6320015833564
X65488,1461,642,1815,642,1461.0,1306.0,1074.0910579323634
D23672,1462,656,1777,656,1462.0,1298.3333333333333,1082.5904761582108
R00282,1463,320,1195,320,1195.0,992.6666666666666,645.8075029484252
X06614_,1464,884,1976,884,1464.0,1441.3333333333333,1292.9057767807064
U09413,1465,904,1900,904,1465.0,1423.0,1295.8379252453883
R92729_,1466,902,1901,902,1466.0,1423.0,1294.8813331272859
H19272,1467,898,1903,898,1467.0,1422.6666666666667,1292.6938654281112
L11370,1468,894,1938,894,1468.0,1433.3333333333333,1295.4693467582395
X53683,1469,882,1971,882,1469.0,1440.6666666666667,1292.0571527447858
X73358,1470,890,1973,890,1470.0,1444.3333333333333,1298.3022610141873
M28650,1471,886,1974,886,1471.0,1443.6666666666667,1295.8608178879065
R80612,1472,878,1978,878,1472.0,1442.6666666666667,1290.9549192386912
T50077,1473,658,1776,658,1473.0,1302.3333333333333,1086.2848639745557
H08749,1474,876,1979,876,1474.0,1443.0,1290.1648348652295
T81919,1475,866,1981,866,1475.0,1440.6666666666667,1283.4246173754254
H46136,1476,856,1985,856,1476.0,1439.0,1276.8623037242749
H17923,1477,864,1987,864,1477.0,1442.6666666666667,1283.2979780504902
H89983,1478,860,1988,860,1478.0,1442.0,1280.7383649736848
U39360,1479,812,1993,812,1479.0,1428.0,1245.115121769696
U13896,1480,848,1994,848,1480.0,1440.6666666666667,1273.1147389755458
M34192,1481,910,1897,910,1481.0,1429.3333333333333,1303.6287479580387
T83673,1482,914,1895,914,1482.0,1430.3333333333333,1306.3014727136772
U01877,1483,916,1894,916,1483.0,1431.0,1307.7622256627858
T89164,1484,918,1893,918,1484.0,1431.6666666666667,1309.2197834666654
R72874,1485,962,1933,962,1485.0,1460.0,1345.1513626183523
X07862,1486,960,1934,960,1486.0,1460.0,1344.2804010443838
H83703,1487,958,1935,958,1487.0,1460.0,1343.4045939475482
L23823,1488,954,1937,954,1488.0,1459.6666666666667,1341.3676478192615
H65019,1489,950,1908,950,1489.0,1449.0,1334.3223532924799
H11272,1490,948,1879,948,1490.0,1439.0,1328.4968737914037
X65024,1491,944,1880,944,1491.0,1438.3333333333333,1326.3023164738165
T81492_,1492,942,1881,942,1492.0,1438.3333333333333,1325.4135322966038
H81864,1493,934,1885,934,1493.0,1437.3333333333333,1321.0271407791492
U25265,1494,932,1886,932,1494.0,1437.3333333333333,1320.1156839890587
T80178,1495,930,1887,930,1495.0,1437.3333333333333,1319.199230682204
T90036,1496,928,1888,928,1496.0,1437.3333333333333,1318.2777682403434
H69872,1497,924,1890,924,1497.0,1437.0,1316.1622227390944
T67921,1498,922,1891,922,1498.0,1437.0,1315.2263661048084
H17969,1499,920,1892,920,1499.0,1437.0,1314.285449479065
H72110,1500,844,1995,844,1500.0,1446.3333333333333,1275.1014762010543
H43663,1501,840,1998,840,1501.0,1446.3333333333333,1272.6968463958015
Z17227,1502,838,1999,838,1502.0,1446.3333333333333,1271.538533533142
X68148,1503,740,1798,740,1503.0,1347.0,1166.0171882792556
L06895,1504,730,1803,730,1504.0,1345.6666666666667,1158.5750109933588
Z19002,1505,728,1804,728,1505.0,1345.6666666666667,1157.227962994333
R21427,1506,726,1805,726,1506.0,1345.6666666666667,1155.874396440846
H45526__,1507,719,1807,719,1507.0,1344.3333333333333,1150.3976061097767
R54818,1508,534,1811,534,1508.0,1284.3333333333333,971.5119455940866
R73660,1509,710,1786,710,1509.0,1335.0,1140.2284744297574
T53412,1510,706,1785,706,1510.0,1333.6666666666667,1136.8345872447537
R49964,1511,698,1755,698,1511.0,1321.3333333333333,1126.0083285460553
H27921,1512,688,1760,688,1512.0,1320.0,1118.1322146077077
D31883_,1513,684,1762,684,1513.0,1319.6666666666667,1115.0494133109498
M31627,1514,678,1767,678,1514.0,1319.6666666666667,1110.5520544288327
H59599,1515,674,1754,674,1515.0,1314.3333333333333,1105.4320728072325
H51015,1516,672,1768,672,1516.0,1318.6666666666667,1105.6497318674988
T98803,1517,662,1773,662,1517.0,1317.3333333333333,1097.3794027924525
U01691,1518,664,1774,664,1518.0,1318.6666666666667,1099.5118786919788
T73092,1519,732,1800,732,1519.0,1350.3333333333333,1162.7890655319782
H67764,1520,742,1797,742,1520.0,1353.0,1170.9205812673056
X68277,1521,836,1972,836,1521.0,1443.0,1270.7912912446197
Y00970,1522,746,1796,746,1522.0,1354.6666666666667,1174.4874683704695
D16111,1523,832,1941,832,1523.0,1432.0,1263.8389062639437
R99591,1524,830,1942,830,1524.0,1432.0,1262.6686094207582
Z25821,1525,822,1944,822,1525.0,1430.3333333333333,1256.9730531602006
R53612,1526,820,1945,820,1526.0,1430.3333333333333,1255.7770940217981
U29171,1527,806,1949,806,1527.0,1427.3333333333333,1245.5072120273205
R54854,1528,802,1951,802,1528.0,1427.0,1242.806883595788
X02744,1529,804,1953,804,1529.0,1428.6666666666667,1244.8979406861613
H82719,1530,764,1957,764,1530.0,1417.0,1212.8653487863269
R56892,1531,792,1959,792,1531.0,1427.3333333333333,1236.4716353053427
U03865,1532,784,1962,784,1532.0,1426.0,1230.5492644140727
U31216,1533,776,1963,776,1533.0,1424.0,1224.2899792474018
H04461,1534,766,1940,766,1534.0,1413.3333333333333,1213.181248895698
T51250,1535,756,1790,756,1535.0,1360.3333333333333,1184.424187708478
H11324,1536,754,1791,754,1536.0,1360.3333333333333,1183.1290969884403
